mined_at,tweet_id,tweet_id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,hashtags,source,language,created_at,year,month,day,day_of_week,hour,minute,screen_name,user_tweet_id,user_tweet_id_str,user_favourites_count,followers_count,friends_count,text
2020-06-21 01:19:49.243548,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:48.065959,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:46.794993,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:47.805653,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:48.590575,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:47.031694,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:48.292354,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:48.831309,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:47.290034,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
2020-06-21 01:19:47.545349,1273602329791643653,1273602329791643653,dirkhens,1273591410537697282,20594738,[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nl,2020-06-18 13:03:52+00:00,2020,6,18,3,13,3,jelleprins,16546619,16546619,4414,10515,1063,"@dirkhens @picnic @JumboSupermarkt @albertheijn Ja, moet ik echt nog een keer proberen"
